,Empire,Kingdom,Duchy,County,Barony,Province ID,color
2645,e_scandinavia,k_denmark,d_slesvig,c_vorbasse,b_kolding,434,{ 160 43 17 }
2646,e_scandinavia,k_denmark,d_slesvig,c_ribe,,,
2647,e_scandinavia,k_denmark,d_slesvig,c_ribe,b_ribe,60,{ 186 96 76 }
2648,e_scandinavia,k_denmark,d_slesvig,c_ribe,b_varde,83,{ 186 96 76 }
2649,e_scandinavia,k_denmark,d_slesvig,c_ribe,b_strand,220,{ 186 96 76 }
2650,e_scandinavia,k_norway,,,,,
2651,e_scandinavia,k_norway,d_viken,,,,
2652,e_scandinavia,k_norway,d_viken,c_vingulmork,,,
2653,e_scandinavia,k_norway,d_viken,c_vingulmork,b_oslosyslar,234,{ 190 25 40 }
2654,e_scandinavia,k_norway,d_viken,c_vingulmork,b_austfold,231,{ 190 25 40 }
2655,e_scandinavia,k_norway,d_viken,c_vingulmork,b_borgarsyslar,285,{ 190 25 40 }
2656,e_scandinavia,k_norway,d_viken,c_vingulmork,b_romerriki,232,{ 190 25 40 }
2657,e_scandinavia,k_norway,d_viken,c_raniriki,,,
2658,e_scandinavia,k_norway,d_viken,c_raniriki,b_bagahus,229,{ 220 4 40 }
2659,e_scandinavia,k_norway,d_viken,c_raniriki,b_ranariki,230,{ 220 4 40 }
2660,e_scandinavia,k_norway,d_viken,c_vestfold,,,
2661,e_scandinavia,k_norway,d_viken,c_vestfold,b_tunsberg,286,{ 205 5 60 }
2662,e_scandinavia,k_norway,d_viken,c_vestfold,b_skiringssal,287,{ 205 5 60 }
2663,e_scandinavia,k_norway,d_viken,c_vestfold,b_drafn,246,{ 205 5 60 }
2664,e_scandinavia,k_norway,d_viken,c_vestfold,b_ringariki,233,{ 205 5 60 }
2665,e_scandinavia,k_norway,d_viken,c_telemark,,,
2666,e_scandinavia,k_norway,d_viken,c_telemark,b_telemark,248,{ 205 50 60 }
2667,e_scandinavia,k_norway,d_viken,c_telemark,b_heddall,288,{ 205 50 60 }
2668,e_scandinavia,k_norway,d_viken,c_telemark,b_numedall,247,{ 205 50 60 }
2669,e_scandinavia,k_norway,d_agder,,,,
2670,e_scandinavia,k_norway,d_agder,c_nedenes,,,
2671,e_scandinavia,k_norway,d_agder,c_nedenes,b_arendall,249,{ 170 30 30 }
2672,e_scandinavia,k_norway,d_agder,c_nedenes,b_raaboigde,250,{ 170 30 30 }
2673,e_scandinavia,k_norway,d_agder,c_nedenes,b_aarak,292,{ 170 30 30 }
2674,e_scandinavia,k_norway,d_agder,c_agdeside,,,
2675,e_scandinavia,k_norway,d_agder,c_agdeside,b_ottrunes,289,{ 165 50 45 }
2676,e_scandinavia,k_norway,d_agder,c_agdeside,b_norwegian_lister,251,{ 165 50 45 }
2677,e_scandinavia,k_norway,d_agder,c_agdeside,b_heiane,290,{ 165 50 45 }
2678,e_scandinavia,k_norway,d_vestlandi,,,,
2679,e_scandinavia,k_norway,d_vestlandi,c_rogalandi,,,
2680,e_scandinavia,k_norway,d_vestlandi,c_rogalandi,b_jatharr,252,{ 170 100 30 }
2681,e_scandinavia,k_norway,d_vestlandi,c_rogalandi,b_ryfylki,253,{ 170 100 30 }
2682,e_scandinavia,k_norway,d_vestlandi,c_rogalandi,b_haugelandi,254,{ 170 100 30 }
2683,e_scandinavia,k_norway,d_vestlandi,c_hordalandi,,,
2684,e_scandinavia,k_norway,d_vestlandi,c_hordalandi,b_bjorgvin,257,{ 170 85 45 }
2685,e_scandinavia,k_norway,d_vestlandi,c_hordalandi,b_northrihordalandi,258,{ 170 85 45 }
2686,e_scandinavia,k_norway,d_vestlandi,c_hordalandi,b_sunnhordalandi,256,{ 170 85 45 }
2687,e_scandinavia,k_norway,d_vestlandi,c_hordalandi,b_hardanger,255,{ 170 85 45 }
2688,e_scandinavia,k_norway,d_vestlandi,c_hordalandi,b_voss,259,{ 170 85 45 }
2689,e_scandinavia,k_norway,d_vestlandi,c_sogn,,,
2690,e_scandinavia,k_norway,d_vestlandi,c_sogn,b_sognfylki,260,{ 185 75 60 }
2691,e_scandinavia,k_norway,d_vestlandi,c_sogn,b_stolsheimen,262,{ 185 75 60 }
2692,e_scandinavia,k_norway,d_vestlandi,c_sogn,b_bremanger,261,{ 185 75 60 }
2693,e_scandinavia,k_norway,d_vestlandi,c_sogn,b_dale,264,{ 185 75 60 }
2694,e_scandinavia,k_norway,d_vestlandi,c_sogn,b_fjarlandi,263,{ 185 75 60 }
2695,e_scandinavia,k_norway,d_trandalog,,,,
2696,e_scandinavia,k_norway,d_trandalog,c_trandheim,,,
2697,e_scandinavia,k_norway,d_trandalog,c_trandheim,b_nidaros,270,{ 150 30 80 }
2698,e_scandinavia,k_norway,d_trandalog,c_trandheim,b_eynafylki,273,{ 150 30 80 }
2699,e_scandinavia,k_norway,d_trandalog,c_trandheim,b_verdala,243,{ 150 30 80 }
2700,e_scandinavia,k_norway,d_trandalog,c_trandheim,b_hitrar,272,{ 150 30 80 }
2701,e_scandinavia,k_norway,d_trandalog,c_norwegian_more,,,
2702,e_scandinavia,k_norway,d_trandalog,c_norwegian_more,b_raumsdali,268,{ 160 45 75 }
2703,e_scandinavia,k_norway,d_trandalog,c_norwegian_more,b_northri_more,269,{ 160 45 75 }
2704,e_scandinavia,k_norway,d_trandalog,c_norwegian_more,b_sunnmore,267,{ 160 45 75 }
2705,e_scandinavia,k_norway,d_trandalog,c_firdafylki,,,
2706,e_scandinavia,k_norway,d_trandalog,c_firdafylki,b_firdafylki,265,{ 170 55 75 }
2707,e_scandinavia,k_norway,d_trandalog,c_firdafylki,b_jolster,266,{ 170 55 75 }
2708,e_scandinavia,k_norway,d_dalir,,,,
2709,e_scandinavia,k_norway,d_dalir,c_hedmork,,,
2710,e_scandinavia,k_norway,d_dalir,c_hedmork,b_hedmork,236,{ 80 30 30 }
2711,e_scandinavia,k_norway,d_dalir,c_hedmork,b_valdres,235,{ 80 30 30 }
2712,e_scandinavia,k_norway,d_dalir,c_gudbrandsdalir,,,
2713,e_scandinavia,k_norway,d_dalir,c_gudbrandsdalir,b_suthri_gudbrandsdali,238,{ 95 20 30 }
2714,e_scandinavia,k_norway,d_dalir,c_gudbrandsdalir,b_northri_gudbrandsdali,237,{ 95 20 30 }
2715,e_scandinavia,k_norway,d_dalir,c_gudbrandsdalir,b_dovre,293,{ 95 20 30 }
2716,e_scandinavia,k_norway,d_dalir,c_gudbrandsdalir,b_orkdala,271,{ 95 20 30 }
2717,e_scandinavia,k_norway,d_dalir,c_eystridalir,,,
2718,e_scandinavia,k_norway,d_dalir,c_eystridalir,b_northri_eystridali,239,{ 85 45 30 }
2719,e_scandinavia,k_norway,d_dalir,c_eystridalir,b_suthri_eystridali,240,{ 85 45 30 }
2720,e_scandinavia,k_norway,d_dalir,c_gauldala,,,
2721,e_scandinavia,k_norway,d_dalir,c_gauldala,b_gauldala,241,{ 65 15 15 }
2722,e_scandinavia,k_norway,d_dalir,c_gauldala,b_stjordala,242,{ 65 15 15 }
2723,e_scandinavia,k_norway,d_halogaland,,,,
2724,e_scandinavia,k_norway,d_halogaland,c_vastvag,,,
2725,e_scandinavia,k_norway,d_halogaland,c_vastvag,b_vastvagborg,280,{ 210 150 255 }
2726,e_scandinavia,k_norway,d_halogaland,c_vastvag,b_bjarkoy,279,{ 210 150 255 }
2727,e_scandinavia,k_norway,d_halogaland,c_vastvag,b_vagan,278,{ 210 150 255 }
2728,e_scandinavia,k_norway,d_halogaland,c_bothin,,,
2729,e_scandinavia,k_norway,d_halogaland,c_bothin,b_bothin,277,{ 225 160 225 }
2730,e_scandinavia,k_norway,d_halogaland,c_bothin,b_rodoy,275,{ 225 160 225 }
2731,e_scandinavia,k_norway,d_halogaland,c_bothin,b_aarborte,284,{ 225 160 225 }
2732,e_scandinavia,k_norway,d_halogaland,c_bothin,b_sandnes,276,{ 225 160 225 }
2733,e_scandinavia,k_norway,d_halogaland,c_namdalfylki,,,
2734,e_scandinavia,k_norway,d_halogaland,c_namdalfylki,b_utan_namdal,245,{ 215 140 200 }
2735,e_scandinavia,k_norway,d_halogaland,c_namdalfylki,b_innan_namdal,244,{ 215 140 200 }
2736,e_scandinavia,k_norway,d_halogaland,c_namdalfylki,b_torgar,274,{ 215 140 200 }
2737,e_scandinavia,k_norway,d_halogaland,c_namdalfylki,b_grong,283,{ 215 140 200 }
2738,e_scandinavia,k_norway,d_iceland,,,,
2739,e_scandinavia,k_norway,d_iceland,c_vestisland,,,
2740,e_scandinavia,k_norway,d_iceland,c_vestisland,b_reykjavik,2,{ 255 245 245 }
2741,e_scandinavia,k_norway,d_iceland,c_vestisland,b_vestfirdir,1,{ 255 245 245 }
2742,e_scandinavia,k_norway,d_iceland,c_vestisland,b_stokkseyri,3,{ 255 245 245 }
2743,e_scandinavia,k_norway,d_iceland,c_austisland,,,
2744,e_scandinavia,k_norway,d_iceland,c_austisland,b_reydarfjall,4,{ 240 230 230 }
2745,e_scandinavia,k_norway,d_iceland,c_austisland,b_husavik,5,{ 240 230 230 }
2746,e_scandinavia,k_norway,d_northern_isles,,,,
2747,e_scandinavia,k_norway,d_northern_isles,c_orkney,,,
2748,e_scandinavia,k_norway,d_northern_isles,c_orkney,b_kirkwall,8,{ 195 75 75 }
2749,e_scandinavia,k_norway,d_northern_isles,c_faereyar,,,
2750,e_scandinavia,k_norway,d_northern_isles,c_faereyar,b_torshavn,6,{ 200 70 70 }
2751,e_scandinavia,k_norway,d_northern_isles,c_shetland,,,
2752,e_scandinavia,k_norway,d_northern_isles,c_shetland,b_scalloway,7,{ 205 65 65 }
2753,e_scandinavia,k_norway,d_jamtland,,,,
2754,e_scandinavia,k_norway,d_jamtland,c_jamtfir,,,
2755,e_scandinavia,k_norway,d_jamtland,c_jamtfir,b_froso,386,{ 75 20 70 }
2756,e_scandinavia,k_norway,d_jamtland,c_jamtfir,b_graftavallen,282,{ 75 20 70 }
2757,e_scandinavia,k_norway,d_jamtland,c_jamtfir,b_skalstugan,296,{ 75 20 70 }
2758,e_scandinavia,k_norway,d_jamtland,c_jamtfir,b_ardda,294,{ 75 20 70 }
2759,e_scandinavia,k_norway,d_jamtland,c_jamtfir,b_krokar,295,{ 75 20 70 }
2760,e_scandinavia,k_norway,d_jamtland,c_morarna,,,
2761,e_scandinavia,k_norway,d_jamtland,c_morarna,b_morarna,389,{ 65 0 70 }
2762,e_scandinavia,k_norway,d_jamtland,c_morarna,b_ostavall,435,{ 65 0 70 }
2763,e_scandinavia,k_norway,d_jamtland,c_morarna,b_ragunda,436,{ 65 0 70 }
2764,e_scandinavia,k_norway,d_jamtland,c_helgum,,,
2765,e_scandinavia,k_norway,d_jamtland,c_helgum,b_helgum,439,{ 45 0 50 }
2766,e_scandinavia,k_norway,d_jamtland,c_helgum,b_indal,441,{ 45 0 50 }
2767,e_scandinavia,k_norway,d_jamtland,c_helgum,b_finnforsar,438,{ 45 0 50 }
2768,e_scandinavia,k_norway,d_jamtland,c_helgum,b_follinge,437,{ 45 0 50 }
2769,e_scandinavia,k_norway,d_jamtland,c_harjadalen,,,
2770,e_scandinavia,k_norway,d_jamtland,c_harjadalen,b_tanna,291,{ 65 20 80 }
2771,e_scandinavia,k_norway,d_jamtland,c_harjadalen,b_storsjo,297,{ 65 20 80 }
2772,e_scandinavia,k_norway,d_jamtland,c_harjadalen,b_sveg,298,{ 65 20 80 }
2773,e_scandinavia,k_finland,,,,,
2774,e_scandinavia,k_finland,d_finland,,,,
2775,e_scandinavia,k_finland,d_finland,c_finland,,,
2776,e_scandinavia,k_finland,d_finland,c_finland,b_turku,179,{ 200 140 0 }
2777,e_scandinavia,k_finland,d_finland,c_finland,b_rikala,178,{ 200 140 0 }
2778,e_scandinavia,k_finland,d_finland,c_finland,b_rauma,180,{ 200 140 0 }
2779,e_scandinavia,k_finland,d_finland,c_nyland,,,
2780,e_scandinavia,k_finland,d_finland,c_nyland,b_porvoo,175,{ 200 190 0 }
2781,e_scandinavia,k_finland,d_finland,c_nyland,b_espoo,176,{ 200 190 0 }
2782,e_scandinavia,k_finland,d_finland,c_nyland,b_raseborg,177,{ 200 190 0 }
2783,e_scandinavia,k_finland,d_finland,c_nyland,b_vehkalahti,197,{ 200 190 0 }
2784,e_scandinavia,k_finland,d_finland,c_satakunta,,,
2785,e_scandinavia,k_finland,d_finland,c_satakunta,b_ulvila,185,{ 200 190 25 }
2786,e_scandinavia,k_finland,d_finland,c_satakunta,b_liinmaa,183,{ 200 190 25 }
2787,e_scandinavia,k_finland,d_finland,c_satakunta,b_telja,184,{ 200 190 25 }
2788,e_scandinavia,k_finland,d_finland,c_satakunta,b_pirkkala,186,{ 200 190 25 }
2789,e_scandinavia,k_finland,d_finland,c_messukyla,,,
2790,e_scandinavia,k_finland,d_finland,c_messukyla,b_messukyla,211,{ 200 175 10 }
2791,e_scandinavia,k_finland,d_finland,c_messukyla,b_ruovesi,212,{ 200 175 10 }
2792,e_scandinavia,k_finland,d_finland,c_tavasts,,,
2793,e_scandinavia,k_finland,d_finland,c_tavasts,b_hameenlinna,205,{ 200 110 0 }
2794,e_scandinavia,k_finland,d_finland,c_tavasts,b_somero,206,{ 200 110 0 }
2795,e_scandinavia,k_finland,d_finland,c_tavasts,b_lahti,208,{ 200 110 0 }
2796,e_scandinavia,k_finland,d_savo,,,,
2797,e_scandinavia,k_finland,d_savo,c_olavinlinna,,,
2798,e_scandinavia,k_finland,d_savo,c_olavinlinna,b_olavinlinna,190,{ 250 80 10 }
2799,e_scandinavia,k_finland,d_savo,c_olavinlinna,b_sulkava,189,{ 250 80 10 }
2800,e_scandinavia,k_finland,d_savo,c_olavinlinna,b_suoparsaari,203,{ 250 80 10 }
2801,e_scandinavia,k_finland,d_savo,c_olavinlinna,b_mikkeli,188,{ 250 80 10 }
2802,e_scandinavia,k_finland,d_savo,c_olavinlinna,b_tohmajarvi,204,{ 250 80 10 }
2803,e_scandinavia,k_finland,d_savo,c_sysma,,,
2804,e_scandinavia,k_finland,d_savo,c_sysma,b_sysma,207,{ 250 120 50 }
2805,e_scandinavia,k_finland,d_savo,c_sysma,b_paijala,209,{ 250 120 50 }
2806,e_scandinavia,k_finland,d_savo,c_sysma,b_konnevesi,447,{ 250 120 50 }
2807,e_scandinavia,k_finland,d_savo,c_pielinen,,,
2808,e_scandinavia,k_finland,d_savo,c_pielinen,b_pielinen,449,{ 230 65 35 }
2809,e_scandinavia,k_finland,d_savo,c_pielinen,b_keitele,448,{ 230 65 35 }
2810,e_scandinavia,k_finland,d_pohjanmaa,,,,
2811,e_scandinavia,k_finland,d_pohjanmaa,c_oulu,,,
2812,e_scandinavia,k_finland,d_pohjanmaa,c_oulu,b_oulu,444,{ 140 100 40 }
2813,e_scandinavia,k_finland,d_pohjanmaa,c_oulu,b_liminka,445,{ 140 100 40 }
2814,e_scandinavia,k_finland,d_pohjanmaa,c_oulu,b_puolanka,446,{ 140 100 40 }
2815,e_scandinavia,k_finland,d_pohjanmaa,c_oulu,b_veteli,443,{ 140 100 40 }
2816,e_scandinavia,k_finland,d_pohjanmaa,c_pedersore,,,
2817,e_scandinavia,k_finland,d_pohjanmaa,c_pedersore,b_pedersore,442,{ 140 145 45 }
2818,e_scandinavia,k_finland,d_pohjanmaa,c_pedersore,b_vuohijarvi,210,{ 140 145 45 }
2819,e_scandinavia,k_finland,d_pohjanmaa,c_mustasaari,,,
2820,e_scandinavia,k_finland,d_pohjanmaa,c_mustasaari,b_mustasaari,213,{ 140 110 15 }
2821,e_scandinavia,k_finland,d_pohjanmaa,c_mustasaari,b_merikarvia,214,{ 140 110 15 }
2822,e_scandinavia,k_finland,d_pohjanmaa,c_mustasaari,b_levanluhta,215,{ 140 110 15 }
2823,e_scandinavia,k_finland,d_pohjanmaa,c_kainuu,,,
2824,e_scandinavia,k_finland,d_pohjanmaa,c_kainuu,b_kajaani,450,{ 140 125 25 }
2825,e_scandinavia,k_finland,d_pohjanmaa,c_kainuu,b_nuokkijarvi,451,{ 140 125 25 }
2826,e_scandinavia,k_finland,d_karelia,,,,
2827,e_scandinavia,k_finland,d_karelia,c_kakisalmi,,,
2828,e_scandinavia,k_finland,d_karelia,c_kakisalmi,b_kakisalmi,172,{ 220 160 50 }
2829,e_scandinavia,k_finland,d_karelia,c_kakisalmi,b_koivisto,173,{ 220 160 50 }
2830,e_scandinavia,k_finland,d_karelia,c_kakisalmi,b_rautu,171,{ 220 160 50 }
2831,e_scandinavia,k_finland,d_karelia,c_viipuri,,,
2832,e_scandinavia,k_finland,d_karelia,c_viipuri,b_viipuri,182,{ 230 200 10 }
2833,e_scandinavia,k_finland,d_karelia,c_viipuri,b_parikkala,181,{ 230 200 10 }
2834,e_scandinavia,k_finland,d_karelia,c_viipuri,b_savitaipale,187,{ 230 200 10 }
2835,e_scandinavia,k_finland,d_karelia,c_sortavala,,,
2836,e_scandinavia,k_finland,d_karelia,c_sortavala,b_sortavala,174,{ 220 140 20 }
2837,e_scandinavia,k_finland,d_karelia,c_sortavala,b_kidila,191,{ 220 140 20 }
2838,e_scandinavia,k_finland,d_karelia,c_sortavala,b_tovajarvi,200,{ 220 140 20 }
2839,e_scandinavia,k_finland,d_karelia,c_salinis,,,
2840,e_scandinavia,k_finland,d_karelia,c_salinis,b_salinis,192,{ 220 190 50 }
2841,e_scandinavia,k_finland,d_karelia,c_salinis,b_suojarvi,201,{ 220 190 50 }
2842,e_scandinavia,k_finland,d_karelia,c_onega,,,
2843,e_scandinavia,k_finland,d_karelia,c_onega,b_onegaborg,195,{ 220 170 30 }
2844,e_scandinavia,k_finland,d_karelia,c_onega,b_soutjarvi,196,{ 220 170 30 }
2845,e_scandinavia,k_finland,d_karelia,c_onega,b_aunus,193,{ 220 170 30 }
2846,e_scandinavia,k_finland,d_karelia,c_viena,,,
2847,e_scandinavia,k_finland,d_karelia,c_viena,b_kem,219,{ 200 170 35 }
2848,e_scandinavia,k_finland,d_karelia,c_viena,b_soma,218,{ 200 170 35 }
2849,e_scandinavia,k_finland,d_karelia,c_viena,b_tungut,452,{ 200 170 35 }
2850,e_scandinavia,k_finland,d_karelia,c_viena,b_kuusema,453,{ 200 170 35 }
2851,e_scandinavia,k_finland,d_karelia,c_kontupohja,,,
2852,e_scandinavia,k_finland,d_karelia,c_kontupohja,b_kontupohja,198,{ 200 125 0 }
2853,e_scandinavia,k_finland,d_karelia,c_kontupohja,b_lizmajarvi,199,{ 200 125 0 }
2854,e_scandinavia,k_finland,d_karelia,c_kontupohja,b_vatselanjarvi,202,{ 200 125 0 }
2855,e_scandinavia,k_finland,d_karelia,c_kontupohja,b_seesjarvi,194,{ 200 125 0 }
2856,e_scandinavia,k_esthonia,,,,,
2857,e_scandinavia,k_esthonia,d_esthonia,,,,
2858,e_scandinavia,k_esthonia,d_esthonia,c_reval,,,
2859,e_scandinavia,k_esthonia,d_esthonia,c_reval,b_reval,94,{ 160 85 85 }
2860,e_scandinavia,k_esthonia,d_esthonia,c_reval,b_harjumaa,95,{ 160 85 85 }
2861,e_scandinavia,k_esthonia,d_esthonia,c_reval,b_jarva,96,{ 160 85 85 }
2862,e_scandinavia,k_esthonia,d_esthonia,c_narva,,,
2863,e_scandinavia,k_esthonia,d_esthonia,c_narva,b_narva,98,{ 175 55 55 }
2864,e_scandinavia,k_esthonia,d_esthonia,c_narva,b_wesenburg,97,{ 175 55 55 }
2865,e_scandinavia,k_esthonia,d_esthonia,c_osel,,,
2866,e_scandinavia,k_esthonia,d_esthonia,c_osel,b_kuressare,88,{ 101 48 48 }
2867,e_scandinavia,k_esthonia,d_esthonia,c_osel,b_maasilinna,89,{ 101 48 48 }
2868,e_scandinavia,k_esthonia,d_esthonia,c_osel,b_muhu,90,{ 101 48 48 }
2869,e_scandinavia,k_esthonia,d_esthonia,c_osel,b_hiiumaa,91,{ 101 48 48 }
2870,e_scandinavia,k_esthonia,d_esthonia,c_wiek,,,
2871,e_scandinavia,k_esthonia,d_esthonia,c_wiek,b_hapsal,92,{ 140 55 55 }
2872,e_scandinavia,k_esthonia,d_esthonia,c_wiek,b_leal,93,{ 140 55 55 }
2873,e_scandinavia,k_esthonia,d_livonia,,,,
2874,e_scandinavia,k_esthonia,d_livonia,c_vidzeme,,,
2875,e_scandinavia,k_esthonia,d_livonia,c_vidzeme,b_lemisele,101,{ 125 50 50 }
2876,e_scandinavia,k_esthonia,d_livonia,c_vidzeme,b_salacgriva,148,{ 125 50 50 }
2877,e_scandinavia,k_esthonia,d_livonia,c_vidzeme,b_uxkull,108,{ 125 50 50 }
2878,e_scandinavia,k_esthonia,d_livonia,c_livs,,,
2879,e_scandinavia,k_esthonia,d_livonia,c_livs,b_parnu,99,{ 170 50 50 }
2880,e_scandinavia,k_esthonia,d_livonia,c_livs,b_viljandi,100,{ 170 50 50 }
2881,e_scandinavia,k_esthonia,d_livonia,c_livs,b_alistegunde,147,{ 170 50 50 }
2882,e_scandinavia,k_esthonia,d_livonia,c_dorpat,,,
2883,e_scandinavia,k_esthonia,d_livonia,c_dorpat,b_tartu,145,{ 115 5 5 }
2884,e_scandinavia,k_esthonia,d_livonia,c_dorpat,b_poltsamaa,146,{ 115 5 5 }
2885,e_scandinavia,k_esthonia,d_livonia,c_dorpat,b_vastseliina,143,{ 115 5 5 }
2886,e_scandinavia,k_esthonia,d_livonia,c_dorpat,b_valga,144,{ 115 5 5 }
2887,e_wendish_empire,,,,,,
2888,e_wendish_empire,k_moravia,,,,,
2889,e_wendish_empire,k_winideheim,,,,,
2890,e_wendish_empire,k_poland,,,,,
2891,e_wendish_empire,k_poland,d_lesser_poland,,,,
2892,e_wendish_empire,k_poland,d_lesser_poland,c_krakowska,,,
2893,e_wendish_empire,k_poland,d_lesser_poland,c_krakowska,b_krakow,527,{ 137 6 20 }
2894,e_wendish_empire,k_poland,d_lesser_poland,c_krakowska,b_olsztyn,440,{ 137 6 20 }
2895,e_wendish_empire,k_poland,d_lesser_poland,c_krakowska,b_czestochowa,526,{ 137 6 20 }
2896,e_wendish_empire,k_poland,d_lesser_poland,c_krakowska,b_dabrowa_gorn,4972,{ 137 6 20 }
2897,e_wendish_empire,k_poland,d_lesser_poland,c_krakowska,b_wislica,4973,{ 137 6 20 }
2898,e_wendish_empire,k_poland,d_lesser_poland,c_krakowska,b_jedrzejow,4974,{ 137 6 20 }
2899,e_wendish_empire,k_poland,d_lesser_poland,c_sacz,,,
2900,e_wendish_empire,k_poland,d_lesser_poland,c_sacz,b_sacz,532,{ 117 6 2 }
2901,e_wendish_empire,k_poland,d_lesser_poland,c_sacz,b_pilzno,4968,{ 117 6 2 }
2902,e_wendish_empire,k_poland,d_lesser_poland,c_sacz,b_nowytarg,4969,{ 117 6 2 }
2903,e_wendish_empire,k_poland,d_lesser_poland,c_sacz,b_bochnia,4970,{ 117 6 2 }
2904,e_wendish_empire,k_poland,d_lesser_poland,c_sacz,b_wieliczka,4971,{ 117 6 2 }
2905,e_wendish_empire,k_poland,d_lesser_poland,c_sandomierska,,,
2906,e_wendish_empire,k_poland,d_lesser_poland,c_sandomierska,b_sandomierz,531,{ 147 16 2 }
2907,e_wendish_empire,k_poland,d_lesser_poland,c_sandomierska,b_opatow,4961,{ 147 16 2 }
2908,e_wendish_empire,k_poland,d_lesser_poland,c_sandomierska,b_kielce,4962,{ 147 16 2 }
2909,e_wendish_empire,k_poland,d_lesser_poland,c_sandomierska,b_olesnica_MPL,4963,{ 147 16 2 }
2910,e_wendish_empire,k_poland,d_lesser_poland,c_sandomierska,b_checiny,4964,{ 147 16 2 }
2911,e_wendish_empire,k_poland,d_lesser_poland,c_stezycka,,,
2912,e_wendish_empire,k_poland,d_lesser_poland,c_stezycka,b_stezyca,4951,{ 127 40 32 }
2913,e_wendish_empire,k_poland,d_lesser_poland,c_stezycka,b_lukow,4952,{ 127 40 32 }
2914,e_wendish_empire,k_poland,d_lesser_poland,c_radomska,,,
2915,e_wendish_empire,k_poland,d_lesser_poland,c_radomska,b_radom,4953,{ 150 30 5 }
2916,e_wendish_empire,k_poland,d_lesser_poland,c_radomska,b_opoczno,4954,{ 150 30 5 }
2917,e_wendish_empire,k_poland,d_lesser_poland,c_radomska,b_ilza,4955,{ 150 30 5 }
2918,e_wendish_empire,k_poland,d_lesser_poland,c_radomska,b_szydlowiec,4956,{ 150 30 5 }
2919,e_wendish_empire,k_poland,d_lesser_poland,c_lubelska,,,
2920,e_wendish_empire,k_poland,d_lesser_poland,c_lubelska,b_lublin,4957,{ 147 40 2 }
2921,e_wendish_empire,k_poland,d_lesser_poland,c_lubelska,b_parczew,4958,{ 147 40 2 }
2922,e_wendish_empire,k_poland,d_lesser_poland,c_lubelska,b_goraj,4959,{ 147 40 2 }
2923,e_wendish_empire,k_poland,d_lesser_poland,c_lubelska,b_urzedow,4960,{ 147 40 2 }
2924,e_wendish_empire,k_poland,d_lesser_poland,c_tarnowska=,,,
2925,e_wendish_empire,k_poland,d_lesser_poland,c_tarnowska=,b_tarnow,4965,{ 167 60 22 }
2926,e_wendish_empire,k_poland,d_lesser_poland,c_tarnowska=,b_mielec,4966,{ 167 60 22 }
2927,e_wendish_empire,k_poland,d_lesser_poland,c_tarnowska=,b_baranow,4967,{ 167 60 22 }
2928,e_wendish_empire,k_poland,d_wielkopolska,,,,
2929,e_wendish_empire,k_poland,d_wielkopolska,c_poznanska,,,
2930,e_wendish_empire,k_poland,d_wielkopolska,c_poznanska,b_poznan,4900,{ 140 13 13 }
2931,e_wendish_empire,k_poland,d_wielkopolska,c_poznanska,b_miedzyrzecz,4901,{ 140 13 13 }
2932,e_wendish_empire,k_poland,d_wielkopolska,c_poznanska,b_czarnkow,4902,{ 140 13 13 }
2933,e_wendish_empire,k_poland,d_wielkopolska,c_poznanska,b_wronki,4903,{ 140 13 13 }
2934,e_wendish_empire,k_poland,d_wielkopolska,c_poznanska,b_wolsztyn,4904,{ 140 13 13 }
2935,e_wendish_empire,k_poland,d_wielkopolska,c_gnieznienska,,,
2936,e_wendish_empire,k_poland,d_wielkopolska,c_gnieznienska,b_gniezno,4905,{ 150 15 10 }
2937,e_wendish_empire,k_poland,d_wielkopolska,c_gnieznienska,b_sroda,4906,{ 150 15 10 }
2938,e_wendish_empire,k_poland,d_wielkopolska,c_gnieznienska,b_pyzdry,4907,{ 150 15 10 }
2939,e_wendish_empire,k_poland,d_wielkopolska,c_gnieznienska,b_konin,4908,{ 150 15 10 }
2940,e_wendish_empire,k_poland,d_wielkopolska,c_kaliska,,,
2941,e_wendish_empire,k_poland,d_wielkopolska,c_kaliska,b_kalisz,4909,{ 160 6 20 }
2942,e_wendish_empire,k_poland,d_wielkopolska,c_kaliska,b_kozmin,4910,{ 160 6 20 }
2943,e_wendish_empire,k_poland,d_wielkopolska,c_kaliska,b_turek,4911,{ 160 6 20 }
2944,e_wendish_empire,k_poland,d_wielkopolska,c_wschowska,,,
2945,e_wendish_empire,k_poland,d_wielkopolska,c_wschowska,b_wschowa,4912,{ 135 30 30 }
2946,e_wendish_empire,k_poland,d_wielkopolska,c_wschowska,b_koscian,4913,{ 135 30 30 }
2947,e_wendish_empire,k_poland,d_wielkopolska,c_wschowska,b_srem,4914,{ 135 30 30 }
2948,e_wendish_empire,k_poland,d_wielkopolska,c_krajna,,,
2949,e_wendish_empire,k_poland,d_wielkopolska,c_krajna,b_naklo,4915,{ 150 15 15 }
2950,e_wendish_empire,k_poland,d_wielkopolska,c_krajna,b_zlotow,4916,{ 150 15 15 }
2951,e_wendish_empire,k_poland,d_wielkopolska,c_krajna,b_znin,4917,{ 150 15 15 }
2952,e_wendish_empire,k_poland,d_wielkopolska,c_lubusz,,,
2953,e_wendish_empire,k_poland,d_wielkopolska,c_lubusz,b_lebus,3149,{ 180 60 25 }
