,Empire,Kingdom,Duchy,County,Barony,Province ID,color
1333,e_byzantium,k_thessalonika,d_aegean_islands,c_chios,b_samos,3754,{ 180 10 175 }
1334,e_byzantium,k_thessalonika,d_aegean_islands,c_rhodos,,,
1335,e_byzantium,k_thessalonika,d_aegean_islands,c_rhodos,b_rhodos,483,{ 155 65 245 }
1336,e_byzantium,k_thessalonika,d_aegean_islands,c_rhodos,b_kos,3740,{ 155 65 245 }
1337,e_byzantium,k_thessalonika,d_aegean_islands,c_rhodos,b_lindos,3741,{ 155 65 245 }
1338,e_byzantium,k_thessalonika,d_aegean_islands,c_rhodos,b_karpathos,3742,{ 155 65 245 }
1339,e_byzantium,k_thessalonika,d_thessalonika,,,,
1340,e_byzantium,k_thessalonika,d_thessalonika,c_thessalonika,,,
1341,e_byzantium,k_thessalonika,d_thessalonika,c_thessalonika,b_thessaloniki,490,{ 189 19 130 }
1342,e_byzantium,k_thessalonika,d_thessalonika,c_thessalonika,b_gynaikokastron,3778,{ 189 19 130 }
1343,e_byzantium,k_thessalonika,d_thessalonika,c_thessalonika,b_langades,3779,{ 189 19 130 }
1344,e_byzantium,k_thessalonika,d_thessalonika,c_thessalonika,b_mavrouda,3780,{ 189 19 130 }
1345,e_byzantium,k_thessalonika,d_thessalonika,c_chalkidike,,,
1346,e_byzantium,k_thessalonika,d_thessalonika,c_chalkidike,b_polygyros=,491,{ 165 30 170 }
1347,e_byzantium,k_thessalonika,d_thessalonika,c_chalkidike,b_rendina,3775,{ 165 30 170 }
1348,e_byzantium,k_thessalonika,d_thessalonika,c_chalkidike,b_kassandreia,3777,{ 165 30 170 }
1349,e_byzantium,k_thessalonika,d_thessalonika,c_chalkidike,b_ierrisos,3776,{ 165 30 170 }
1350,e_byzantium,k_thessalonika,d_thessalonika,c_veria,,,
1351,e_byzantium,k_thessalonika,d_thessalonika,c_veria,b_veria,3784,{ 220 50 170 }
1352,e_byzantium,k_thessalonika,d_thessalonika,c_veria,b_maglen,3781,{ 220 50 170 }
1353,e_byzantium,k_thessalonika,d_thessalonika,c_veria,b_sthlanitza,3782,{ 220 50 170 }
1354,e_byzantium,k_thessalonika,d_thessalonika,c_veria,b_voden,3783,{ 220 50 170 }
1355,e_byzantium,k_thessalonika,d_thessalonika,c_veria,b_kalyvia,3785,{ 220 50 170 }
1356,e_byzantium,k_thessalonika,d_thessaly,,,,
1357,e_byzantium,k_thessalonika,d_thessaly,c_thessalia,,,
1358,e_byzantium,k_thessalonika,d_thessaly,c_thessalia,b_larissa,489,{ 170 30 165 }
1359,e_byzantium,k_thessalonika,d_thessaly,c_thessalia,b_platamon,3786,{ 170 30 165 }
1360,e_byzantium,k_thessalonika,d_thessaly,c_thessalia,b_servia,3787,{ 170 30 165 }
1361,e_byzantium,k_thessalonika,d_thessaly,c_thessalia,b_elasson,3788,{ 170 30 165 }
1362,e_byzantium,k_thessalonika,d_thessaly,c_demetrias,,,
1363,e_byzantium,k_thessalonika,d_thessaly,c_demetrias,b_demetrias,488,{ 205 35 165 }
1364,e_byzantium,k_thessalonika,d_thessaly,c_demetrias,b_velestino,3789,{ 205 35 165 }
1365,e_byzantium,k_thessalonika,d_thessaly,c_demetrias,b_halmyros,3790,{ 205 35 165 }
1366,e_byzantium,k_thessalonika,d_thessaly,c_neopatras,,,
1367,e_byzantium,k_thessalonika,d_thessaly,c_neopatras,b_neopatras,3793,{ 185 60 150 }
1368,e_byzantium,k_thessalonika,d_thessaly,c_neopatras,b_domokos,3791,{ 185 60 150 }
1369,e_byzantium,k_thessalonika,d_thessaly,c_neopatras,b_gardikia,3792,{ 185 60 150 }
1370,e_byzantium,k_thessalonika,d_thessaly,c_neopatras,b_zetouni,3794,{ 185 60 150 }
1371,e_byzantium,k_thessalonika,d_thessaly,c_thessaliotis,,,
1372,e_byzantium,k_thessalonika,d_thessaly,c_thessaliotis,b_trikala,3797,{ 155 30 210 }
1373,e_byzantium,k_thessalonika,d_thessaly,c_thessaliotis,b_grevena,3795,{ 155 30 210 }
1374,e_byzantium,k_thessalonika,d_thessaly,c_thessaliotis,b_stagoi,3796,{ 155 30 210 }
1375,e_byzantium,k_thessalonika,d_thessaly,c_thessaliotis,b_pharsalos,3570,{ 155 30 210 }
1376,e_byzantium,k_epirus,,,,,
1377,e_byzantium,k_epirus,d_epirus,,,,
1378,e_byzantium,k_epirus,d_epirus,c_nicopolis,,,
1379,e_byzantium,k_epirus,d_epirus,c_nicopolis,b_arta,473,{ 134 63 109 }
1380,e_byzantium,k_epirus,d_epirus,c_nicopolis,b_sivista,3699,{ 134 63 109 }
1381,e_byzantium,k_epirus,d_epirus,c_nicopolis,b_angelokastron,3700,{ 134 63 109 }
1382,e_byzantium,k_epirus,d_epirus,c_nicopolis,b_vonitsa,3701,{ 134 63 109 }
1383,e_byzantium,k_epirus,d_epirus,c_epeiros,,,
1384,e_byzantium,k_epirus,d_epirus,c_epeiros,b_ioaninna,3708,{ 140 70 75 }
1385,e_byzantium,k_epirus,d_epirus,c_epeiros,b_konitsa,3706,{ 140 70 75 }
1386,e_byzantium,k_epirus,d_epirus,c_epeiros,b_vella,3707,{ 140 70 75 }
1387,e_byzantium,k_epirus,d_epirus,c_epeiros,b_grava,3709,{ 140 70 75 }
1388,e_byzantium,k_epirus,d_epirus,c_aetolia,,,
1389,e_byzantium,k_epirus,d_epirus,c_aetolia,b_naupaktos,475,{ 150 100 140 }
1390,e_byzantium,k_epirus,d_epirus,c_aetolia,b_prousos,3697,{ 150 100 140 }
1391,e_byzantium,k_epirus,d_epirus,c_aetolia,b_lidoriki,3698,{ 150 100 140 }
1392,e_byzantium,k_epirus,d_epirus,c_metzovo,,,
1393,e_byzantium,k_epirus,d_epirus,c_metzovo,b_metzovo,3702,{ 185 130 150 }
1394,e_byzantium,k_epirus,d_epirus,c_metzovo,b_gardiki,3703,{ 185 130 150 }
1395,e_byzantium,k_epirus,d_epirus,c_metzovo,b_vrestenitsa,3704,{ 185 130 150 }
1396,e_byzantium,k_epirus,d_epirus,c_metzovo,b_agrafa,3705,{ 185 130 150 }
1397,e_byzantium,k_epirus,d_dyrrachion,,,,
1398,e_byzantium,k_epirus,d_dyrrachion,c_dyrrachion,,,
1399,e_byzantium,k_epirus,d_dyrrachion,c_dyrrachion,b_dyracchion,470,{ 137 27 99 }
1400,e_byzantium,k_epirus,d_dyrrachion,c_dyrrachion,b_savra,3717,{ 137 27 99 }
1401,e_byzantium,k_epirus,d_dyrrachion,c_arbanon,,,
1402,e_byzantium,k_epirus,d_dyrrachion,c_arbanon,b_kruje,3720,{ 140 65 85 }
1403,e_byzantium,k_epirus,d_dyrrachion,c_arbanon,b_mat,3718,{ 140 65 85 }
1404,e_byzantium,k_epirus,d_dyrrachion,c_arbanon,b_lezhe,3719,{ 140 65 85 }
1405,e_byzantium,k_epirus,d_dyrrachion,c_arbanon,b_hiskampis,3721,{ 140 65 85 }
1406,e_byzantium,k_epirus,d_dyrrachion,c_debar,,,
1407,e_byzantium,k_epirus,d_dyrrachion,c_debar,b_debar,3724,{ 130 40 60 }
1408,e_byzantium,k_epirus,d_dyrrachion,c_debar,b_peshkopi,3723,{ 130 40 60 }
1409,e_byzantium,k_epirus,d_dyrrachion,c_debar,b_kukes,3722,{ 130 40 60 }
1410,e_byzantium,k_epirus,d_dyrrachion,c_antipatreia,,,
1411,e_byzantium,k_epirus,d_dyrrachion,c_antipatreia,b_antipatreia,3713,{ 140 70 140 }
1412,e_byzantium,k_epirus,d_dyrrachion,c_antipatreia,b_skrapar,3714,{ 140 70 140 }
1413,e_byzantium,k_epirus,d_dyrrachion,c_antipatreia,b_argyrokastron,3715,{ 140 70 140 }
1414,e_byzantium,k_epirus,d_dyrrachion,c_antipatreia,b_kelycyre,3716,{ 140 70 140 }
1415,e_byzantium,k_epirus,d_dyrrachion,c_antipatreia,b_valamara,3520,{ 140 70 140 }
1416,e_byzantium,k_epirus,d_dyrrachion,c_avlonas,,,
1417,e_byzantium,k_epirus,d_dyrrachion,c_avlonas,b_avlonas,3711,{ 125 15 135 }
1418,e_byzantium,k_epirus,d_dyrrachion,c_avlonas,b_himara,3712,{ 125 15 135 }
1419,e_byzantium,k_epirus,d_cephalonia,,,,
1420,e_byzantium,k_epirus,d_cephalonia,c_cephalonia,,,
1421,e_byzantium,k_epirus,d_cephalonia,c_cephalonia,b_cephalonia,474,{ 180 110 85 }
1422,e_byzantium,k_epirus,d_cephalonia,c_cephalonia,b_zakynthos,3696,{ 180 110 85 }
1423,e_byzantium,k_epirus,d_cephalonia,c_buthrotum,,,
1424,e_byzantium,k_epirus,d_cephalonia,c_buthrotum,b_buthrotum,472,{ 190 90 70 }
1425,e_byzantium,k_epirus,d_cephalonia,c_buthrotum,b_corfu,3710,{ 190 90 70 }
1426,e_byzantium,k_hellas,,,,,
1427,e_byzantium,k_hellas,d_athens,,,,
1428,e_byzantium,k_hellas,d_athens,c_attica,,,
1429,e_byzantium,k_hellas,d_athens,c_attica,b_athens,482,{ 206 66 158 }
1430,e_byzantium,k_hellas,d_athens,c_attica,b_thebeshellas,3730,{ 206 66 158 }
1431,e_byzantium,k_hellas,d_athens,c_attica,b_megara,3731,{ 206 66 158 }
1432,e_byzantium,k_hellas,d_athens,c_boeotia,,,
1433,e_byzantium,k_hellas,d_athens,c_boeotia,b_levadia,3728,{ 250 65 140 }
1434,e_byzantium,k_hellas,d_athens,c_boeotia,b_boudounitsa,3727,{ 250 65 140 }
1435,e_byzantium,k_hellas,d_athens,c_boeotia,b_amfissa,3729,{ 250 65 140 }
1436,e_byzantium,k_hellas,d_athens,c_euboea,,,
1437,e_byzantium,k_hellas,d_athens,c_euboea,b_chalkis,485,{ 195 40 135 }
1438,e_byzantium,k_hellas,d_athens,c_euboea,b_skopelos,3725,{ 195 40 135 }
1439,e_byzantium,k_hellas,d_athens,c_euboea,b_oreoi,3726,{ 195 40 135 }
1440,e_byzantium,k_hellas,d_achaia,,,,
1441,e_byzantium,k_hellas,d_achaia,c_achaia,,,
1442,e_byzantium,k_hellas,d_achaia,c_achaia,b_patras,476,{ 185 55 200 }
1443,e_byzantium,k_hellas,d_achaia,c_achaia,b_vostitsa,3801,{ 185 55 200 }
1444,e_byzantium,k_hellas,d_achaia,c_achaia,b_andravida,3737,{ 185 55 200 }
1445,e_byzantium,k_hellas,d_achaia,c_achaia,b_kalavryta,3738,{ 185 55 200 }
1446,e_byzantium,k_hellas,d_achaia,c_korinthos,,,
1447,e_byzantium,k_hellas,d_achaia,c_korinthos,b_corinth,481,{ 185 90 220 }
1448,e_byzantium,k_hellas,d_achaia,c_korinthos,b_nikli,3732,{ 185 90 220 }
1449,e_byzantium,k_hellas,d_achaia,c_korinthos,b_argos,3798,{ 185 90 220 }
1450,e_byzantium,k_hellas,d_achaia,c_korinthos,b_damala,3799,{ 185 90 220 }
1451,e_byzantium,k_hellas,d_achaia,c_messenia,,,
1452,e_byzantium,k_hellas,d_achaia,c_messenia,b_karytaina,3733,{ 220 115 220 }
1453,e_byzantium,k_hellas,d_achaia,c_messenia,b_arcadia,3734,{ 220 115 220 }
1454,e_byzantium,k_hellas,d_achaia,c_messenia,b_kalamata,3800,{ 220 115 220 }
1455,e_byzantium,k_hellas,d_achaia,c_messenia,b_modon,477,{ 220 115 220 }
1456,e_byzantium,k_hellas,d_achaia,c_laconia,,,
1457,e_byzantium,k_hellas,d_achaia,c_laconia,b_mistra,3736,{ 195 30 195 }
1458,e_byzantium,k_hellas,d_achaia,c_laconia,b_monemvasia,478,{ 195 30 195 }
1459,e_byzantium,k_hellas,d_achaia,c_laconia,b_lacedaemonia,3735,{ 195 30 195 }
1460,e_byzantium,k_krete,,,,,
1461,e_byzantium,k_krete,d_krete,,,,
1462,e_byzantium,k_krete,d_krete,c_chandax,,,
1463,e_byzantium,k_krete,d_krete,c_chandax,b_iraklio,480,{ 205 110 35 }
1464,e_byzantium,k_krete,d_krete,c_chandax,b_agiosnikolaos,3745,{ 205 110 35 }
1465,e_byzantium,k_krete,d_krete,c_chandax,b_ierapetra,3746,{ 205 110 35 }
1466,e_byzantium,k_krete,d_krete,c_chania,,,
1467,e_byzantium,k_krete,d_krete,c_chania,b_chania,479,{ 210 145 20 }
1468,e_byzantium,k_krete,d_krete,c_chania,b_rethymno,3743,{ 210 145 20 }
1469,e_byzantium,k_krete,d_krete,c_chania,b_paleohora,3744,{ 210 145 20 }
1470,e_byzantium,k_croatia,,,,,
1471,e_byzantium,k_croatia,d_dalmatia,,,,
1472,e_byzantium,k_croatia,d_dalmatia,c_zadar,,,
1473,e_byzantium,k_croatia,d_dalmatia,c_zadar,b_zadar,465,{ 162 53 53 }
1474,e_byzantium,k_croatia,d_dalmatia,c_zadar,b_nin,3545,{ 162 53 53 }
1475,e_byzantium,k_croatia,d_dalmatia,c_zadar,b_biograd,3547,{ 162 53 53 }
1476,e_byzantium,k_croatia,d_dalmatia,c_zadar,b_obrovac,3546,{ 162 53 53 }
1477,e_byzantium,k_croatia,d_dalmatia,c_knin,,,
1478,e_byzantium,k_croatia,d_dalmatia,c_knin,b_knin,3548 # Knin,{ 168 76 44 }
1479,e_byzantium,k_croatia,d_dalmatia,c_knin,b_bribir,3549,{ 168 76 44 }
1480,e_byzantium,k_croatia,d_dalmatia,c_knin,b_sibenik,3550,{ 168 76 44 }
1481,e_byzantium,k_croatia,d_dalmatia,c_cetina,,,
1482,e_byzantium,k_croatia,d_dalmatia,c_cetina,b_sinjcroat,3551,{ 150 80 45 }
1483,e_byzantium,k_croatia,d_dalmatia,c_cetina,b_split,467,{ 150 80 45 }
1484,e_byzantium,k_croatia,d_dalmatia,c_cetina,b_solin,3552,{ 150 80 45 }
1485,e_byzantium,k_croatia,d_croatia,,,,
1486,e_byzantium,k_croatia,d_croatia,c_gacka,,,
1487,e_byzantium,k_croatia,d_croatia,c_gacka,b_senj,464,{ 115 40 52 }
1488,e_byzantium,k_croatia,d_croatia,c_gacka,b_brinje,3540,{ 115 40 52 }
1489,e_byzantium,k_croatia,d_croatia,c_gacka,b_rijeka,2523,{ 115 40 52 }
1490,e_byzantium,k_croatia,d_croatia,c_lika,,,
1491,e_byzantium,k_croatia,d_croatia,c_lika,b_kaseg,3543,{ 95 25 40 }
1492,e_byzantium,k_croatia,d_croatia,c_lika,b_bag,3542,{ 95 25 40 }
1493,e_byzantium,k_croatia,d_croatia,c_lika,b_udbina,3544,{ 95 25 40 }
1494,e_byzantium,k_croatia,d_croatia,c_lika,b_dreznik,3541,{ 95 25 40 }
1495,e_byzantium,k_croatia,d_croatia,c_cherso,,,
1496,e_byzantium,k_croatia,d_croatia,c_cherso,b_cres,2521,{ 115 35 85 }
1497,e_byzantium,k_croatia,d_croatia,c_cherso,b_krk,459,{ 115 35 85 }
1498,e_byzantium,k_croatia,d_croatia,c_modrus,,,
1499,e_byzantium,k_croatia,d_croatia,c_modrus,b_modrus,3539,{ 90 40 60 }
1500,e_byzantium,k_croatia,d_croatia,c_modrus,b_okic,3537,{ 90 40 60 }
1501,e_byzantium,k_croatia,d_croatia,c_modrus,b_dubovac,3536,{ 90 40 60 }
1502,e_byzantium,k_croatia,d_croatia,c_modrus,b_topusko,3538,{ 90 40 60 }
1503,e_byzantium,k_croatia,d_slavonia,,,,
1504,e_byzantium,k_croatia,d_slavonia,c_zagreb,,,
1505,e_byzantium,k_croatia,d_slavonia,c_zagreb,b_zagreb,461,{ 130 30 60 }
1506,e_byzantium,k_croatia,d_slavonia,c_zagreb,b_cazma,3533,{ 130 30 60 }
1507,e_byzantium,k_croatia,d_slavonia,c_zagreb,b_samobor,3534,{ 130 30 60 }
1508,e_byzantium,k_croatia,d_slavonia,c_zagreb,b_sisak,3535,{ 130 30 60 }
1509,e_byzantium,k_croatia,d_slavonia,c_zagorje,,,
1510,e_byzantium,k_croatia,d_slavonia,c_zagorje,b_krapina,458 # Krapina,{ 160 20 50 }
1511,e_byzantium,k_croatia,d_slavonia,c_zagorje,b_garestin,460,{ 160 20 50 }
1512,e_byzantium,k_croatia,d_slavonia,c_zagorje,b_krizevci,462,{ 160 20 50 }
1513,e_byzantium,k_croatia,d_slavonia,c_zagorje,b_koprivnica,3531,{ 160 20 50 }
1514,e_byzantium,k_croatia,d_slavonia,c_zagorje,b_verevce,3532,{ 160 20 50 }
1515,e_byzantium,k_croatia,d_slavonia,c_pozega,,,
1516,e_byzantium,k_croatia,d_slavonia,c_pozega,b_pozega,3529,{ 120 30 45 }
1517,e_byzantium,k_croatia,d_slavonia,c_pozega,b_kutina,3528,{ 120 30 45 }
1518,e_byzantium,k_croatia,d_slavonia,c_pozega,b_brod,3530,{ 120 30 45 }
1519,e_byzantium,k_croatia,d_slavonia,c_vukovar,,,
1520,e_byzantium,k_croatia,d_slavonia,c_vukovar,b_vakovo,3610,{ 190 60 95 }
1521,e_byzantium,k_croatia,d_slavonia,c_vukovar,b_osijek,3609,{ 190 60 95 }
1522,e_byzantium,k_croatia,d_slavonia,c_vukovar,b_orahovica,3608,{ 190 60 95 }
1523,e_byzantium,k_croatia,d_bosna,,,,
1524,e_byzantium,k_croatia,d_bosna,c_rama,,,
1525,e_byzantium,k_croatia,d_bosna,c_rama,b_visoki,3527,{ 194 105 125 }
1526,e_byzantium,k_croatia,d_bosna,c_rama,b_prozor,504,{ 194 105 125 }
1527,e_byzantium,k_croatia,d_bosna,c_rama,b_vranduk,3524,{ 194 105 125 }
1528,e_byzantium,k_croatia,d_bosna,c_rama,b_bobovac,3525,{ 194 105 125 }
1529,e_byzantium,k_croatia,d_bosna,c_rama,b_travnik,3526,{ 194 105 125 }
1530,e_byzantium,k_croatia,d_bosna,c_donjikraji,,,
1531,e_byzantium,k_croatia,d_bosna,c_donjikraji,b_jajce,3507,{ 175 90 115 }
1532,e_byzantium,k_croatia,d_bosna,c_donjikraji,b_kljucnasani,3504,{ 175 90 115 }
1533,e_byzantium,k_croatia,d_bosna,c_donjikraji,b_greben,3505,{ 175 90 115 }
1534,e_byzantium,k_croatia,d_bosna,c_donjikraji,b_kotorvaros,3506,{ 175 90 115 }
1535,e_byzantium,k_croatia,d_bosna,c_donjikraji,b_sokol,3508,{ 175 90 115 }
1536,e_byzantium,k_croatia,d_bosna,c_vhrbosna,,,
1537,e_byzantium,k_croatia,d_bosna,c_vhrbosna,b_vhrbosna,3567,{ 150 105 125 }
1538,e_byzantium,k_croatia,d_bosna,c_vhrbosna,b_olovo=,3564,{ 150 105 125 }
1539,e_byzantium,k_croatia,d_bosna,c_vhrbosna,b_kuclat,3565,{ 150 105 125 }
1540,e_byzantium,k_croatia,d_bosna,c_vhrbosna,b_srebrenica,3566,{ 150 105 125 }
1541,e_byzantium,k_croatia,d_bosna,c_vhrbosna,b_rogatica,3568,{ 150 105 125 }
1542,e_byzantium,k_croatia,d_bosna,c_vodica,,,
1543,e_byzantium,k_croatia,d_bosna,c_vodica,b_vodicevo,3519,{ 130 10 20 }
1544,e_byzantium,k_croatia,d_bosna,c_vodica,b_dubica,3518,{ 130 10 20 }
1545,e_byzantium,k_croatia,d_bosna,c_vrbas,,,
1546,e_byzantium,k_croatia,d_bosna,c_vrbas,b_banjaluka,3516,{ 125 20 90 }
1547,e_byzantium,k_croatia,d_bosna,c_vrbas,b_gradiska,3515,{ 125 20 90 }
1548,e_byzantium,k_croatia,d_bosna,c_vrbas,b_glaz,3517,{ 125 20 90 }
1549,e_byzantium,k_croatia,d_bosna,c_usora,,,
1550,e_byzantium,k_croatia,d_bosna,c_usora,b_srebrenik,3513,{ 170 70 100 }
1551,e_byzantium,k_croatia,d_bosna,c_usora,b_usora,463,{ 170 70 100 }
1552,e_byzantium,k_croatia,d_bosna,c_usora,b_maglaj,3514,{ 170 70 100 }
1553,e_byzantium,k_croatia,d_bosna,c_usora,b_tolisa,3512,{ 170 70 100 }
1554,e_byzantium,k_croatia,d_bosna,c_soli,,,
1555,e_byzantium,k_croatia,d_bosna,c_soli,b_soli,3510,{ 170 80 125 }
1556,e_byzantium,k_croatia,d_bosna,c_soli,b_bijeljina,3509,{ 170 80 125 }
1557,e_byzantium,k_croatia,d_bosna,c_soli,b_zvornik,3511,{ 170 80 125 }
1558,e_byzantium,k_croatia,d_bosna,c_pset,,,
1559,e_byzantium,k_croatia,d_bosna,c_pset,b_bihac,3522,{ 135 55 65 }
1560,e_byzantium,k_croatia,d_bosna,c_pset,b_krupa,3521,{ 135 55 65 }
1561,e_byzantium,k_croatia,d_bosna,c_pset,b_pset,3523,{ 135 55 65 }
1562,e_byzantium,k_croatia,d_usora,,,,
1563,e_byzantium,k_croatia,d_usora,c_zachlumia,,,
1564,e_byzantium,k_croatia,d_usora,c_zachlumia,b_blagaj,466,{ 210 80 90 }
1565,e_byzantium,k_croatia,d_usora,c_zachlumia,b_konjic,3557,{ 210 80 90 }
1566,e_byzantium,k_croatia,d_usora,c_zachlumia,b_obalj,3559,{ 210 80 90 }
1567,e_byzantium,k_croatia,d_usora,c_zachlumia,b_gacko,3560,{ 210 80 90 }
1568,e_byzantium,k_croatia,d_usora,c_zachlumia,b_nevesinje,3561,{ 210 80 90 }
1569,e_byzantium,k_croatia,d_usora,c_zachlumia,b_drijeva,3562,{ 210 80 90 }
1570,e_byzantium,k_croatia,d_usora,c_zachlumia,b_kljuc,3563,{ 210 80 90 }
1571,e_byzantium,k_croatia,d_usora,c_zachlumia,b_mostar,3558,{ 210 80 90 }
1572,e_byzantium,k_croatia,d_usora,c_zavrsje,,,
1573,e_byzantium,k_croatia,d_usora,c_zavrsje,b_hlivno,3501,{ 220 130 100 }
1574,e_byzantium,k_croatia,d_usora,c_zavrsje,b_glamoc,3500,{ 220 130 100 }
1575,e_byzantium,k_croatia,d_usora,c_zavrsje,b_duvno,3502,{ 220 130 100 }
1576,e_byzantium,k_croatia,d_usora,c_zavrsje,b_imotski,3503,{ 220 130 100 }
1577,e_byzantium,k_croatia,d_usora,c_pagania,,,
1578,e_byzantium,k_croatia,d_usora,c_pagania,b_mokro,3555,{ 180 110 50 }
1579,e_byzantium,k_croatia,d_usora,c_pagania,b_omis,3553,{ 180 110 50 }
1580,e_byzantium,k_croatia,d_usora,c_pagania,b_hvar,3556,{ 180 110 50 }
1581,e_byzantium,k_croatia,d_ragusa,,,,
1582,e_byzantium,k_croatia,d_ragusa,c_ragusa,,,
1583,e_byzantium,k_croatia,d_ragusa,c_ragusa,b_ragusa,468,{ 170 11 30 }
1584,e_byzantium,k_croatia,d_ragusa,c_ragusa,b_ston,3569,{ 170 11 30 }
1585,e_byzantium,k_serbia,,,,,
1586,e_byzantium,k_serbia,d_rashka,,,,
1587,e_byzantium,k_serbia,d_rashka,c_rashka,,,
1588,e_byzantium,k_serbia,d_rashka,c_rashka,b_novotrgoviste,502,{ 103 88 51 }
1589,e_byzantium,k_serbia,d_rashka,c_rashka,b_sjenica,3591,{ 103 88 51 }
1590,e_byzantium,k_serbia,d_rashka,c_rashka,b_budlimlje,3592,{ 103 88 51 }
1591,e_byzantium,k_serbia,d_rashka,c_rashka,b_zica,3588,{ 103 88 51 }
1592,e_byzantium,k_serbia,d_rashka,c_rashka,b_gradac,3587,{ 103 88 51 }
1593,e_byzantium,k_serbia,d_rashka,c_rashka,b_arilje,3589,{ 103 88 51 }
1594,e_byzantium,k_serbia,d_rashka,c_rashka,b_rujno,3590,{ 103 88 51 }
1595,e_byzantium,k_serbia,d_rashka,c_sumadija,,,
1596,e_byzantium,k_serbia,d_rashka,c_sumadija,b_krusevac,3598,{ 60 65 40 }
1597,e_byzantium,k_serbia,d_rashka,c_sumadija,b_koznik,3599,{ 60 65 40 }
1598,e_byzantium,k_serbia,d_rashka,c_sumadija,b_prokuplje,3600,{ 60 65 40 }
1599,e_byzantium,k_serbia,d_rashka,c_podrinje,,,
1600,e_byzantium,k_serbia,d_rashka,c_podrinje,b_hotca,3583,{ 105 100 30 }
1601,e_byzantium,k_serbia,d_rashka,c_podrinje,b_prijepolje,3584,{ 105 100 30 }
1602,e_byzantium,k_serbia,d_rashka,c_podrinje,b_breznica,3585,{ 105 100 30 }
1603,e_byzantium,k_serbia,d_rashka,c_podrinje,b_brskovo,3586,{ 105 100 30 }
1604,e_byzantium,k_serbia,d_rashka,c_podrinje,b_visegrad,3581,{ 105 100 30 }
1605,e_byzantium,k_serbia,d_rashka,c_podrinje,b_gorazde,3582,{ 105 100 30 }
1606,e_byzantium,k_serbia,d_rashka,c_hvosno,,,
1607,e_byzantium,k_serbia,d_rashka,c_hvosno,b_pristina,3596,{ 85 105 70 }
1608,e_byzantium,k_serbia,d_rashka,c_hvosno,b_prizren,3597,{ 85 105 70 }
1609,e_byzantium,k_serbia,d_rashka,c_hvosno,b_pec,3595,{ 85 105 70 }
1610,e_byzantium,k_serbia,d_rashka,c_hvosno,b_zvecan,3594,{ 85 105 70 }
1611,e_byzantium,k_serbia,d_rashka,c_hvosno,b_podujevo,3593,{ 85 105 70 }
1612,e_byzantium,k_serbia,d_macva,,,,
1613,e_byzantium,k_serbia,d_macva,c_macva,,,
1614,e_byzantium,k_serbia,d_macva,c_macva,b_macva,3604,{ 168 135 57 }
1615,e_byzantium,k_serbia,d_macva,c_macva,b_debrc,3605,{ 168 135 57 }
1616,e_byzantium,k_serbia,d_macva,c_macva,b_krupanj,3606,{ 168 135 57 }
1617,e_byzantium,k_serbia,d_macva,c_macva,b_uzice,3607,{ 168 135 57 }
1618,e_byzantium,k_serbia,d_macva,c_beograd,,,
1619,e_byzantium,k_serbia,d_macva,c_beograd,b_beograd,505,{ 128 115 37 }
1620,e_byzantium,k_serbia,d_macva,c_beograd,b_smederevo,3601,{ 128 115 37 }
1621,e_byzantium,k_serbia,d_macva,c_beograd,b_rudnik,3602,{ 128 115 37 }
1622,e_byzantium,k_serbia,d_macva,c_beograd,b_kragujevac,3603,{ 128 115 37 }
1623,e_byzantium,k_serbia,d_duklja,,,,
1624,e_byzantium,k_serbia,d_duklja,c_duklja,,,
1625,e_byzantium,k_serbia,d_duklja,c_duklja,b_ribnicapodgorica,469,{ 129 94 13 }
1626,e_byzantium,k_serbia,d_duklja,c_duklja,b_plav,503,{ 129 94 13 }
1627,e_byzantium,k_serbia,d_duklja,c_duklja,b_drivast,3578,{ 129 94 13 }
1628,e_byzantium,k_serbia,d_duklja,c_duklja,b_danj,3579,{ 129 94 13 }
1629,e_byzantium,k_serbia,d_duklja,c_duklja,b_skadar,3580,{ 129 94 13 }
1630,e_byzantium,k_serbia,d_duklja,c_duklja,b_moraca,3577,{ 129 94 13 }
1631,e_byzantium,k_serbia,d_duklja,c_pomorje,,,
1632,e_byzantium,k_serbia,d_duklja,c_pomorje,b_antivari,3575,{ 155 105 5 }
1633,e_byzantium,k_serbia,d_duklja,c_pomorje,b_ulcinj,3576,{ 155 105 5 }
1634,e_byzantium,k_serbia,d_duklja,c_pomorje,b_cattaro,3574,{ 155 105 5 }
1635,e_byzantium,k_serbia,d_duklja,c_travunia,,,
1636,e_byzantium,k_serbia,d_duklja,c_travunia,b_trebinje,3572,{ 140 90 35 }
1637,e_byzantium,k_serbia,d_duklja,c_travunia,b_onogost,3571,{ 140 90 35 }
1638,e_byzantium,k_serbia,d_duklja,c_travunia,b_risan,3573,{ 140 90 35 }
1639,e_byzantium,k_bosnia,,,,,
1640,e_byzantium,k_bulgaria,,,,,
1641,e_byzantium,k_bulgaria,d_vidin,,,,
1642,e_byzantium,k_bulgaria,d_vidin,c_vidin,,,
1643,e_byzantium,k_bulgaria,d_vidin,c_vidin,b_vidin,506,{ 120 105 85 }
1644,e_byzantium,k_bulgaria,d_vidin,c_vidin,b_kladovo,3667,{ 120 105 85 }
1645,e_byzantium,k_bulgaria,d_vidin,c_vidin,b_zajecar,3668,{ 120 105 85 }
